freq,age,indic_he,unit,sex,icd10,geo,time,value
A,TOTAL,INPAT,P_HTHAB,T,K20-K23,FR,2017,48.1
A,TOTAL,INPAT,P_HTHAB,T,K20-K23,HR,2017,22.6
A,TOTAL,INPAT,P_HTHAB,T,K20-K23,HU,2017,36.8
A,TOTAL,INPAT,P_HTHAB,T,K20-K23,IE,2017,49.1
A,TOTAL,INPAT,P_HTHAB,T,K20-K23,IS,2017,28.5
A,TOTAL,INPAT,P_HTHAB,T,K20-K23,IT,2017,17.2
A,TOTAL,INPAT,P_HTHAB,T,K20-K23,LI,2017,13.2
A,TOTAL,INPAT,P_HTHAB,T,K20-K23,LT,2017,60.8
A,TOTAL,INPAT,P_HTHAB,T,K20-K23,LV,2017,44.2
A,TOTAL,INPAT,P_HTHAB,T,K20-K23,ME,2017,9.8
A,TOTAL,INPAT,P_HTHAB,T,K20-K23,MT,2017,58.3
A,TOTAL,INPAT,P_HTHAB,T,K20-K23,NL,2017,21.6
A,TOTAL,INPAT,P_HTHAB,T,K20-K23,NO,2017,84.1
A,TOTAL,INPAT,P_HTHAB,T,K20-K23,PL,2017,55.5
A,TOTAL,INPAT,P_HTHAB,T,K20-K23,RO,2017,34.6
A,TOTAL,INPAT,P_HTHAB,T,K20-K23,RS,2017,19.6
A,TOTAL,INPAT,P_HTHAB,T,K20-K23,SE,2017,28.7
A,TOTAL,INPAT,P_HTHAB,T,K20-K23,SI,2017,44.7
A,TOTAL,INPAT,P_HTHAB,T,K20-K23,SK,2017,36.9
A,TOTAL,INPAT,P_HTHAB,T,K25-K28,AT,2017,44.8
A,TOTAL,INPAT,P_HTHAB,T,K25-K28,BE,2017,40.6
A,TOTAL,INPAT,P_HTHAB,T,K25-K28,BG,2017,96.0
A,TOTAL,INPAT,P_HTHAB,T,K25-K28,CH,2017,32.9
A,TOTAL,INPAT,P_HTHAB,T,K25-K28,CY,2017,18.0
A,TOTAL,INPAT,P_HTHAB,T,K25-K28,CZ,2017,41.9
A,TOTAL,INPAT,P_HTHAB,T,K25-K28,DE,2017,78.5
A,TOTAL,INPAT,P_HTHAB,T,K25-K28,ES,2017,23.8
A,TOTAL,INPAT,P_HTHAB,T,K25-K28,FI,2017,29.8
A,TOTAL,INPAT,P_HTHAB,T,K25-K28,FR,2017,26.2
A,TOTAL,INPAT,P_HTHAB,T,K25-K28,HR,2017,45.0
A,TOTAL,INPAT,P_HTHAB,T,K25-K28,HU,2017,32.7
A,TOTAL,INPAT,P_HTHAB,T,K25-K28,IE,2017,17.0
A,TOTAL,INPAT,P_HTHAB,T,K25-K28,IS,2017,29.1
A,TOTAL,INPAT,P_HTHAB,T,K25-K28,IT,2017,26.0
A,TOTAL,INPAT,P_HTHAB,T,K25-K28,LI,2017,7.9
A,TOTAL,INPAT,P_HTHAB,T,K25-K28,LT,2017,122.9
A,TOTAL,INPAT,P_HTHAB,T,K25-K28,LV,2017,101.0
A,TOTAL,INPAT,P_HTHAB,T,K25-K28,ME,2017,49.8
A,TOTAL,INPAT,P_HTHAB,T,K25-K28,MT,2017,12.4
A,TOTAL,INPAT,P_HTHAB,T,K25-K28,NL,2017,15.1
A,TOTAL,INPAT,P_HTHAB,T,K25-K28,NO,2017,75.1
A,TOTAL,INPAT,P_HTHAB,T,K25-K28,PL,2017,39.1
A,TOTAL,INPAT,P_HTHAB,T,K25-K28,RO,2017,48.2
A,TOTAL,INPAT,P_HTHAB,T,K25-K28,RS,2017,42.1
A,TOTAL,INPAT,P_HTHAB,T,K25-K28,SE,2017,49.1
A,TOTAL,INPAT,P_HTHAB,T,K25-K28,SI,2017,34.7
A,TOTAL,INPAT,P_HTHAB,T,K25-K28,SK,2017,44.5
A,TOTAL,INPAT,P_HTHAB,T,K29-K31,AT,2017,152.7
A,TOTAL,INPAT,P_HTHAB,T,K29-K31,BE,2017,58.1
A,TOTAL,INPAT,P_HTHAB,T,K29-K31,BG,2017,328.5
A,TOTAL,INPAT,P_HTHAB,T,K29-K31,CH,2017,40.1
A,TOTAL,INPAT,P_HTHAB,T,K29-K31,CY,2017,44.0
A,TOTAL,INPAT,P_HTHAB,T,K29-K31,CZ,2017,168.4
A,TOTAL,INPAT,P_HTHAB,T,K29-K31,DE,2017,192.6
A,TOTAL,INPAT,P_HTHAB,T,K29-K31,ES,2017,23.9
A,TOTAL,INPAT,P_HTHAB,T,K29-K31,FI,2017,13.6
A,TOTAL,INPAT,P_HTHAB,T,K29-K31,FR,2017,42.9
A,TOTAL,INPAT,P_HTHAB,T,K29-K31,HR,2017,29.7
A,TOTAL,INPAT,P_HTHAB,T,K29-K31,HU,2017,48.0
A,TOTAL,INPAT,P_HTHAB,T,K29-K31,IE,2017,67.0
A,TOTAL,INPAT,P_HTHAB,T,K29-K31,IS,2017,13.1
A,TOTAL,INPAT,P_HTHAB,T,K29-K31,IT,2017,30.2
A,TOTAL,INPAT,P_HTHAB,T,K29-K31,LI,2017,36.9
A,TOTAL,INPAT,P_HTHAB,T,K29-K31,LT,2017,108.5
A,TOTAL,INPAT,P_HTHAB,T,K29-K31,LV,2017,98.8
A,TOTAL,INPAT,P_HTHAB,T,K29-K31,ME,2017,108.0
A,TOTAL,INPAT,P_HTHAB,T,K29-K31,MT,2017,118.8
A,TOTAL,INPAT,P_HTHAB,T,K29-K31,NL,2017,12.5
A,TOTAL,INPAT,P_HTHAB,T,K29-K31,NO,2017,53.4
A,TOTAL,INPAT,P_HTHAB,T,K29-K31,PL,2017,126.8
A,TOTAL,INPAT,P_HTHAB,T,K29-K31,RO,2017,185.6
A,TOTAL,INPAT,P_HTHAB,T,K29-K31,RS,2017,80.0
A,TOTAL,INPAT,P_HTHAB,T,K29-K31,SE,2017,21.7
A,TOTAL,INPAT,P_HTHAB,T,K29-K31,SI,2017,56.1
A,TOTAL,INPAT,P_HTHAB,T,K29-K31,SK,2017,267.9
A,TOTAL,INPAT,P_HTHAB,T,K35-K38,AT,2017,134.0
A,TOTAL,INPAT,P_HTHAB,T,K35-K38,BE,2017,129.6
A,TOTAL,INPAT,P_HTHAB,T,K35-K38,BG,2017,75.5
A,TOTAL,INPAT,P_HTHAB,T,K35-K38,CH,2017,138.6
A,TOTAL,INPAT,P_HTHAB,T,K35-K38,CY,2017,56.1
A,TOTAL,INPAT,P_HTHAB,T,K35-K38,CZ,2017,117.3
A,TOTAL,INPAT,P_HTHAB,T,K35-K38,DE,2017,132.1
A,TOTAL,INPAT,P_HTHAB,T,K35-K38,ES,2017,106.3
A,TOTAL,INPAT,P_HTHAB,T,K35-K38,FI,2017,120.2
A,TOTAL,INPAT,P_HTHAB,T,K35-K38,FR,2017,104.4
A,TOTAL,INPAT,P_HTHAB,T,K35-K38,HR,2017,96.6
A,TOTAL,INPAT,P_HTHAB,T,K35-K38,HU,2017,80.6
A,TOTAL,INPAT,P_HTHAB,T,K35-K38,IE,2017,141.5
A,TOTAL,INPAT,P_HTHAB,T,K35-K38,IS,2017,141.2
A,TOTAL,INPAT,P_HTHAB,T,K35-K38,IT,2017,69.6
A,TOTAL,INPAT,P_HTHAB,T,K35-K38,LI,2017,79.0
A,TOTAL,INPAT,P_HTHAB,T,K35-K38,LT,2017,176.6
A,TOTAL,INPAT,P_HTHAB,T,K35-K38,LV,2017,141.7
A,TOTAL,INPAT,P_HTHAB,T,K35-K38,ME,2017,105.6
A,TOTAL,INPAT,P_HTHAB,T,K35-K38,MT,2017,98.1
A,TOTAL,INPAT,P_HTHAB,T,K35-K38,NL,2017,99.5
A,TOTAL,INPAT,P_HTHAB,T,K35-K38,NO,2017,147.9
A,TOTAL,INPAT,P_HTHAB,T,K35-K38,PL,2017,68.4
A,TOTAL,INPAT,P_HTHAB,T,K35-K38,RO,2017,150.3
A,TOTAL,INPAT,P_HTHAB,T,K35-K38,RS,2017,78.3
A,TOTAL,INPAT,P_HTHAB,T,K35-K38,SE,2017,122.6
A,TOTAL,INPAT,P_HTHAB,T,K35-K38,SI,2017,116.3
A,TOTAL,INPAT,P_HTHAB,T,K35-K38,SK,2017,122.2
A,TOTAL,INPAT,P_HTHAB,T,K40,AT,2017,222.7
A,TOTAL,INPAT,P_HTHAB,T,K40,BE,2017,119.0
A,TOTAL,INPAT,P_HTHAB,T,K40,BG,2017,194.5
A,TOTAL,INPAT,P_HTHAB,T,K40,CH,2017,212.0
A,TOTAL,INPAT,P_HTHAB,T,K40,CY,2017,103.7
A,TOTAL,INPAT,P_HTHAB,T,K40,CZ,2017,176.5
A,TOTAL,INPAT,P_HTHAB,T,K40,DE,2017,204.0
A,TOTAL,INPAT,P_HTHAB,T,K40,ES,2017,121.1
A,TOTAL,INPAT,P_HTHAB,T,K40,FI,2017,71.4
A,TOTAL,INPAT,P_HTHAB,T,K40,FR,2017,74.8
A,TOTAL,INPAT,P_HTHAB,T,K40,HR,2017,170.2
A,TOTAL,INPAT,P_HTHAB,T,K40,HU,2017,166.1
A,TOTAL,INPAT,P_HTHAB,T,K40,IE,2017,38.3
A,TOTAL,INPAT,P_HTHAB,T,K40,IS,2017,26.8
A,TOTAL,INPAT,P_HTHAB,T,K40,IT,2017,93.7
A,TOTAL,INPAT,P_HTHAB,T,K40,LI,2017,50.1
A,TOTAL,INPAT,P_HTHAB,T,K40,LT,2017,187.9
A,TOTAL,INPAT,P_HTHAB,T,K40,LV,2017,36.5
A,TOTAL,INPAT,P_HTHAB,T,K40,ME,2017,195.7
A,TOTAL,INPAT,P_HTHAB,T,K40,MT,2017,78.8
A,TOTAL,INPAT,P_HTHAB,T,K40,NL,2017,28.9
A,TOTAL,INPAT,P_HTHAB,T,K40,NO,2017,44.6
A,TOTAL,INPAT,P_HTHAB,T,K40,PL,2017,159.3
A,TOTAL,INPAT,P_HTHAB,T,K40,RO,2017,158.0
A,TOTAL,INPAT,P_HTHAB,T,K40,RS,2017,204.0
A,TOTAL,INPAT,P_HTHAB,T,K40,SE,2017,39.0
A,TOTAL,INPAT,P_HTHAB,T,K40,SI,2017,198.7
A,TOTAL,INPAT,P_HTHAB,T,K40,SK,2017,160.4
A,TOTAL,INPAT,P_HTHAB,T,K41-K46,AT,2017,157.7
A,TOTAL,INPAT,P_HTHAB,T,K41-K46,BE,2017,108.9
A,TOTAL,INPAT,P_HTHAB,T,K41-K46,BG,2017,122.5
A,TOTAL,INPAT,P_HTHAB,T,K41-K46,CH,2017,126.4
A,TOTAL,INPAT,P_HTHAB,T,K41-K46,CY,2017,60.4
A,TOTAL,INPAT,P_HTHAB,T,K41-K46,CZ,2017,154.9
A,TOTAL,INPAT,P_HTHAB,T,K41-K46,DE,2017,125.2
A,TOTAL,INPAT,P_HTHAB,T,K41-K46,ES,2017,105.1
A,TOTAL,INPAT,P_HTHAB,T,K41-K46,FI,2017,69.1
A,TOTAL,INPAT,P_HTHAB,T,K41-K46,FR,2017,89.5
A,TOTAL,INPAT,P_HTHAB,T,K41-K46,HR,2017,85.4
A,TOTAL,INPAT,P_HTHAB,T,K41-K46,HU,2017,119.4
A,TOTAL,INPAT,P_HTHAB,T,K41-K46,IE,2017,47.5
A,TOTAL,INPAT,P_HTHAB,T,K41-K46,IS,2017,49.5
A,TOTAL,INPAT,P_HTHAB,T,K41-K46,IT,2017,67.7
A,TOTAL,INPAT,P_HTHAB,T,K41-K46,LI,2017,21.1
A,TOTAL,INPAT,P_HTHAB,T,K41-K46,LT,2017,125.4
A,TOTAL,INPAT,P_HTHAB,T,K41-K46,LV,2017,48.7
A,TOTAL,INPAT,P_HTHAB,T,K41-K46,ME,2017,64.3
A,TOTAL,INPAT,P_HTHAB,T,K41-K46,MT,2017,79.7
A,TOTAL,INPAT,P_HTHAB,T,K41-K46,NL,2017,46.6
A,TOTAL,INPAT,P_HTHAB,T,K41-K46,NO,2017,62.2
A,TOTAL,INPAT,P_HTHAB,T,K41-K46,PL,2017,77.2
A,TOTAL,INPAT,P_HTHAB,T,K41-K46,RO,2017,112.6
A,TOTAL,INPAT,P_HTHAB,T,K41-K46,RS,2017,63.8
A,TOTAL,INPAT,P_HTHAB,T,K41-K46,SE,2017,45.2
A,TOTAL,INPAT,P_HTHAB,T,K41-K46,SI,2017,112.5
A,TOTAL,INPAT,P_HTHAB,T,K41-K46,SK,2017,107.6
A,TOTAL,INPAT,P_HTHAB,T,K50_K51,AT,2017,66.3
A,TOTAL,INPAT,P_HTHAB,T,K50_K51,BE,2017,39.2
A,TOTAL,INPAT,P_HTHAB,T,K50_K51,BG,2017,48.2
A,TOTAL,INPAT,P_HTHAB,T,K50_K51,CH,2017,23.5
A,TOTAL,INPAT,P_HTHAB,T,K50_K51,CY,2017,14.2
A,TOTAL,INPAT,P_HTHAB,T,K50_K51,CZ,2017,43.2
A,TOTAL,INPAT,P_HTHAB,T,K50_K51,DE,2017,59.7
A,TOTAL,INPAT,P_HTHAB,T,K50_K51,ES,2017,25.7
A,TOTAL,INPAT,P_HTHAB,T,K50_K51,FI,2017,45.4
A,TOTAL,INPAT,P_HTHAB,T,K50_K51,FR,2017,24.5
A,TOTAL,INPAT,P_HTHAB,T,K50_K51,HR,2017,35.1
A,TOTAL,INPAT,P_HTHAB,T,K50_K51,HU,2017,51.7
A,TOTAL,INPAT,P_HTHAB,T,K50_K51,IE,2017,44.2
A,TOTAL,INPAT,P_HTHAB,T,K50_K51,IS,2017,29.4
A,TOTAL,INPAT,P_HTHAB,T,K50_K51,IT,2017,26.4
A,TOTAL,INPAT,P_HTHAB,T,K50_K51,LI,2017,7.9
A,TOTAL,INPAT,P_HTHAB,T,K50_K51,LT,2017,30.9
A,TOTAL,INPAT,P_HTHAB,T,K50_K51,LV,2017,23.3
A,TOTAL,INPAT,P_HTHAB,T,K50_K51,ME,2017,38.1
A,TOTAL,INPAT,P_HTHAB,T,K50_K51,MT,2017,10.5
A,TOTAL,INPAT,P_HTHAB,T,K50_K51,NL,2017,28.4
A,TOTAL,INPAT,P_HTHAB,T,K50_K51,NO,2017,90.4
A,TOTAL,INPAT,P_HTHAB,T,K50_K51,PL,2017,49.0
A,TOTAL,INPAT,P_HTHAB,T,K50_K51,RO,2017,19.5
A,TOTAL,INPAT,P_HTHAB,T,K50_K51,RS,2017,40.2
A,TOTAL,INPAT,P_HTHAB,T,K50_K51,SE,2017,39.3
A,TOTAL,INPAT,P_HTHAB,T,K50_K51,SI,2017,34.2
A,TOTAL,INPAT,P_HTHAB,T,K50_K51,SK,2017,28.1
A,TOTAL,INPAT,P_HTHAB,T,K52,AT,2017,77.9
A,TOTAL,INPAT,P_HTHAB,T,K52,BE,2017,105.9
A,TOTAL,INPAT,P_HTHAB,T,K52,BG,2017,86.5
A,TOTAL,INPAT,P_HTHAB,T,K52,CH,2017,24.8
A,TOTAL,INPAT,P_HTHAB,T,K52,CY,2017,18.3
A,TOTAL,INPAT,P_HTHAB,T,K52,CZ,2017,31.0
A,TOTAL,INPAT,P_HTHAB,T,K52,DE,2017,61.7
A,TOTAL,INPAT,P_HTHAB,T,K52,ES,2017,75.6
A,TOTAL,INPAT,P_HTHAB,T,K52,FI,2017,15.8
A,TOTAL,INPAT,P_HTHAB,T,K52,FR,2017,31.5
A,TOTAL,INPAT,P_HTHAB,T,K52,HR,2017,13.6
A,TOTAL,INPAT,P_HTHAB,T,K52,HU,2017,37.9
A,TOTAL,INPAT,P_HTHAB,T,K52,IE,2017,14.2
A,TOTAL,INPAT,P_HTHAB,T,K52,IS,2017,18.6
A,TOTAL,INPAT,P_HTHAB,T,K52,IT,2017,14.1
A,TOTAL,INPAT,P_HTHAB,T,K52,LI,2017,10.5
A,TOTAL,INPAT,P_HTHAB,T,K52,LT,2017,31.8
A,TOTAL,INPAT,P_HTHAB,T,K52,LV,2017,19.0
A,TOTAL,INPAT,P_HTHAB,T,K52,ME,2017,62.5
A,TOTAL,INPAT,P_HTHAB,T,K52,MT,2017,275.2
A,TOTAL,INPAT,P_HTHAB,T,K52,NL,2017,20.5
A,TOTAL,INPAT,P_HTHAB,T,K52,NO,2017,34.5
A,TOTAL,INPAT,P_HTHAB,T,K52,PL,2017,77.2
A,TOTAL,INPAT,P_HTHAB,T,K52,RO,2017,67.9
A,TOTAL,INPAT,P_HTHAB,T,K52,RS,2017,52.5
A,TOTAL,INPAT,P_HTHAB,T,K52,SE,2017,20.0
A,TOTAL,INPAT,P_HTHAB,T,K52,SI,2017,19.5
A,TOTAL,INPAT,P_HTHAB,T,K52,SK,2017,46.5
A,TOTAL,INPAT,P_HTHAB,T,K56,AT,2017,96.8
A,TOTAL,INPAT,P_HTHAB,T,K56,BE,2017,102.1
A,TOTAL,INPAT,P_HTHAB,T,K56,BG,2017,394.4
A,TOTAL,INPAT,P_HTHAB,T,K56,CH,2017,83.5
A,TOTAL,INPAT,P_HTHAB,T,K56,CY,2017,51.7
A,TOTAL,INPAT,P_HTHAB,T,K56,CZ,2017,62.1
A,TOTAL,INPAT,P_HTHAB,T,K56,DE,2017,127.3
A,TOTAL,INPAT,P_HTHAB,T,K56,ES,2017,56.3
A,TOTAL,INPAT,P_HTHAB,T,K56,FI,2017,86.8
A,TOTAL,INPAT,P_HTHAB,T,K56,FR,2017,104.8
A,TOTAL,INPAT,P_HTHAB,T,K56,HR,2017,46.4
A,TOTAL,INPAT,P_HTHAB,T,K56,HU,2017,47.3
A,TOTAL,INPAT,P_HTHAB,T,K56,IE,2017,47.2
A,TOTAL,INPAT,P_HTHAB,T,K56,IS,2017,63.5
A,TOTAL,INPAT,P_HTHAB,T,K56,IT,2017,79.5
A,TOTAL,INPAT,P_HTHAB,T,K56,LI,2017,31.6
A,TOTAL,INPAT,P_HTHAB,T,K56,LT,2017,76.5
A,TOTAL,INPAT,P_HTHAB,T,K56,LV,2017,33.9
A,TOTAL,INPAT,P_HTHAB,T,K56,ME,2017,55.4
A,TOTAL,INPAT,P_HTHAB,T,K56,MT,2017,58.5
A,TOTAL,INPAT,P_HTHAB,T,K56,NL,2017,48.1
A,TOTAL,INPAT,P_HTHAB,T,K56,NO,2017,108.2
A,TOTAL,INPAT,P_HTHAB,T,K56,PL,2017,38.0
A,TOTAL,INPAT,P_HTHAB,T,K56,RO,2017,68.8
A,TOTAL,INPAT,P_HTHAB,T,K56,RS,2017,39.2
A,TOTAL,INPAT,P_HTHAB,T,K56,SE,2017,107.5
A,TOTAL,INPAT,P_HTHAB,T,K56,SI,2017,47.6
A,TOTAL,INPAT,P_HTHAB,T,K56,SK,2017,89.8
A,TOTAL,INPAT,P_HTHAB,T,K57,AT,2017,166.4
A,TOTAL,INPAT,P_HTHAB,T,K57,BE,2017,113.0
A,TOTAL,INPAT,P_HTHAB,T,K57,BG,2017,34.5
A,TOTAL,INPAT,P_HTHAB,T,K57,CH,2017,125.5
A,TOTAL,INPAT,P_HTHAB,T,K57,CY,2017,19.2
A,TOTAL,INPAT,P_HTHAB,T,K57,CZ,2017,51.3
A,TOTAL,INPAT,P_HTHAB,T,K57,DE,2017,160.9
A,TOTAL,INPAT,P_HTHAB,T,K57,ES,2017,59.8
A,TOTAL,INPAT,P_HTHAB,T,K57,FI,2017,87.3
A,TOTAL,INPAT,P_HTHAB,T,K57,FR,2017,82.2
A,TOTAL,INPAT,P_HTHAB,T,K57,HR,2017,28.7
A,TOTAL,INPAT,P_HTHAB,T,K57,HU,2017,29.4
A,TOTAL,INPAT,P_HTHAB,T,K57,IE,2017,76.7
A,TOTAL,INPAT,P_HTHAB,T,K57,IS,2017,57.7
A,TOTAL,INPAT,P_HTHAB,T,K57,IT,2017,51.3
A,TOTAL,INPAT,P_HTHAB,T,K57,LI,2017,42.1
A,TOTAL,INPAT,P_HTHAB,T,K57,LT,2017,64.5
A,TOTAL,INPAT,P_HTHAB,T,K57,LV,2017,39.9
A,TOTAL,INPAT,P_HTHAB,T,K57,ME,2017,7.9
A,TOTAL,INPAT,P_HTHAB,T,K57,MT,2017,76.3
A,TOTAL,INPAT,P_HTHAB,T,K57,NL,2017,55.9
A,TOTAL,INPAT,P_HTHAB,T,K57,NO,2017,96.2
A,TOTAL,INPAT,P_HTHAB,T,K57,PL,2017,63.6
A,TOTAL,INPAT,P_HTHAB,T,K57,RO,2017,19.6
A,TOTAL,INPAT,P_HTHAB,T,K57,RS,2017,11.5
A,TOTAL,INPAT,P_HTHAB,T,K57,SE,2017,69.1
A,TOTAL,INPAT,P_HTHAB,T,K57,SI,2017,40.2
A,TOTAL,INPAT,P_HTHAB,T,K57,SK,2017,54.5
A,TOTAL,INPAT,P_HTHAB,T,K60-K62,AT,2017,110.5
A,TOTAL,INPAT,P_HTHAB,T,K60-K62,BE,2017,54.9
A,TOTAL,INPAT,P_HTHAB,T,K60-K62,BG,2017,159.1
A,TOTAL,INPAT,P_HTHAB,T,K60-K62,CH,2017,73.3
A,TOTAL,INPAT,P_HTHAB,T,K60-K62,CY,2017,29.7
A,TOTAL,INPAT,P_HTHAB,T,K60-K62,CZ,2017,72.5
A,TOTAL,INPAT,P_HTHAB,T,K60-K62,DE,2017,113.6
A,TOTAL,INPAT,P_HTHAB,T,K60-K62,ES,2017,71.9
A,TOTAL,INPAT,P_HTHAB,T,K60-K62,FI,2017,58.5
A,TOTAL,INPAT,P_HTHAB,T,K60-K62,FR,2017,117.5
A,TOTAL,INPAT,P_HTHAB,T,K60-K62,HR,2017,38.8
A,TOTAL,INPAT,P_HTHAB,T,K60-K62,HU,2017,39.8
A,TOTAL,INPAT,P_HTHAB,T,K60-K62,IE,2017,35.1
A,TOTAL,INPAT,P_HTHAB,T,K60-K62,IS,2017,29.1
A,TOTAL,INPAT,P_HTHAB,T,K60-K62,IT,2017,49.4
A,TOTAL,INPAT,P_HTHAB,T,K60-K62,LI,2017,23.7
A,TOTAL,INPAT,P_HTHAB,T,K60-K62,LT,2017,56.1
A,TOTAL,INPAT,P_HTHAB,T,K60-K62,LV,2017,28.0
A,TOTAL,INPAT,P_HTHAB,T,K60-K62,ME,2017,19.1
A,TOTAL,INPAT,P_HTHAB,T,K60-K62,MT,2017,76.5
A,TOTAL,INPAT,P_HTHAB,T,K60-K62,NL,2017,36.4
A,TOTAL,INPAT,P_HTHAB,T,K60-K62,NO,2017,81.6
A,TOTAL,INPAT,P_HTHAB,T,K60-K62,PL,2017,32.4
A,TOTAL,INPAT,P_HTHAB,T,K60-K62,RO,2017,64.2
A,TOTAL,INPAT,P_HTHAB,T,K60-K62,RS,2017,31.5
A,TOTAL,INPAT,P_HTHAB,T,K60-K62,SE,2017,42.7
A,TOTAL,INPAT,P_HTHAB,T,K60-K62,SI,2017,32.6
A,TOTAL,INPAT,P_HTHAB,T,K60-K62,SK,2017,49.5
A,TOTAL,INPAT,P_HTHAB,T,K70,AT,2017,25.8
A,TOTAL,INPAT,P_HTHAB,T,K70,BE,2017,40.6
A,TOTAL,INPAT,P_HTHAB,T,K70,BG,2017,10.9
A,TOTAL,INPAT,P_HTHAB,T,K70,CH,2017,23.2
A,TOTAL,INPAT,P_HTHAB,T,K70,CY,2017,2.4
A,TOTAL,INPAT,P_HTHAB,T,K70,CZ,2017,37.7
A,TOTAL,INPAT,P_HTHAB,T,K70,DE,2017,47.0
A,TOTAL,INPAT,P_HTHAB,T,K70,EE,2017,30.4
A,TOTAL,INPAT,P_HTHAB,T,K70,ES,2017,25.2
A,TOTAL,INPAT,P_HTHAB,T,K70,FI,2017,43.3
A,TOTAL,INPAT,P_HTHAB,T,K70,FR,2017,27.5
A,TOTAL,INPAT,P_HTHAB,T,K70,HR,2017,39.4
A,TOTAL,INPAT,P_HTHAB,T,K70,HU,2017,46.6
A,TOTAL,INPAT,P_HTHAB,T,K70,IE,2017,21.6
A,TOTAL,INPAT,P_HTHAB,T,K70,IS,2017,13.4
A,TOTAL,INPAT,P_HTHAB,T,K70,IT,2017,19.5
A,TOTAL,INPAT,P_HTHAB,T,K70,LI,2017,13.2
A,TOTAL,INPAT,P_HTHAB,T,K70,LT,2017,16.2
A,TOTAL,INPAT,P_HTHAB,T,K70,LV,2017,22.7
A,TOTAL,INPAT,P_HTHAB,T,K70,ME,2017,8.8
A,TOTAL,INPAT,P_HTHAB,T,K70,MT,2017,6.6
A,TOTAL,INPAT,P_HTHAB,T,K70,NL,2017,10.9
A,TOTAL,INPAT,P_HTHAB,T,K70,NO,2017,26.5
A,TOTAL,INPAT,P_HTHAB,T,K70,PL,2017,41.5
A,TOTAL,INPAT,P_HTHAB,T,K70,RO,2017,76.9
A,TOTAL,INPAT,P_HTHAB,T,K70,RS,2017,19.7
A,TOTAL,INPAT,P_HTHAB,T,K70,SE,2017,16.1
A,TOTAL,INPAT,P_HTHAB,T,K70,SI,2017,33.2
A,TOTAL,INPAT,P_HTHAB,T,K70,SK,2017,53.3
A,TOTAL,INPAT,P_HTHAB,T,K71-K77,AT,2017,71.7
A,TOTAL,INPAT,P_HTHAB,T,K71-K77,BE,2017,29.0
A,TOTAL,INPAT,P_HTHAB,T,K71-K77,BG,2017,289.7
A,TOTAL,INPAT,P_HTHAB,T,K71-K77,CH,2017,27.1
A,TOTAL,INPAT,P_HTHAB,T,K71-K77,CY,2017,23.2
A,TOTAL,INPAT,P_HTHAB,T,K71-K77,CZ,2017,42.1
A,TOTAL,INPAT,P_HTHAB,T,K71-K77,DE,2017,61.4
A,TOTAL,INPAT,P_HTHAB,T,K71-K77,ES,2017,39.7
A,TOTAL,INPAT,P_HTHAB,T,K71-K77,FI,2017,32.6
A,TOTAL,INPAT,P_HTHAB,T,K71-K77,FR,2017,35.3
A,TOTAL,INPAT,P_HTHAB,T,K71-K77,HR,2017,40.4
A,TOTAL,INPAT,P_HTHAB,T,K71-K77,HU,2017,63.5
A,TOTAL,INPAT,P_HTHAB,T,K71-K77,IE,2017,22.0
A,TOTAL,INPAT,P_HTHAB,T,K71-K77,IS,2017,14.0
A,TOTAL,INPAT,P_HTHAB,T,K71-K77,IT,2017,52.6
A,TOTAL,INPAT,P_HTHAB,T,K71-K77,LI,2017,0.0
A,TOTAL,INPAT,P_HTHAB,T,K71-K77,LT,2017,70.2
A,TOTAL,INPAT,P_HTHAB,T,K71-K77,LV,2017,56.9
A,TOTAL,INPAT,P_HTHAB,T,K71-K77,ME,2017,43.4
A,TOTAL,INPAT,P_HTHAB,T,K71-K77,MT,2017,32.3
A,TOTAL,INPAT,P_HTHAB,T,K71-K77,NL,2017,20.0
A,TOTAL,INPAT,P_HTHAB,T,K71-K77,NO,2017,50.1
A,TOTAL,INPAT,P_HTHAB,T,K71-K77,PL,2017,88.7
A,TOTAL,INPAT,P_HTHAB,T,K71-K77,RO,2017,490.5
A,TOTAL,INPAT,P_HTHAB,T,K71-K77,RS,2017,30.4
A,TOTAL,INPAT,P_HTHAB,T,K71-K77,SE,2017,26.2
A,TOTAL,INPAT,P_HTHAB,T,K71-K77,SI,2017,30.0
A,TOTAL,INPAT,P_HTHAB,T,K71-K77,SK,2017,66.5
A,TOTAL,INPAT,P_HTHAB,T,K80,AT,2017,247.2
A,TOTAL,INPAT,P_HTHAB,T,K80,BE,2017,237.6
A,TOTAL,INPAT,P_HTHAB,T,K80,BG,2017,258.9
A,TOTAL,INPAT,P_HTHAB,T,K80,CH,2017,197.2
A,TOTAL,INPAT,P_HTHAB,T,K80,CY,2017,139.0
A,TOTAL,INPAT,P_HTHAB,T,K80,CZ,2017,292.3
A,TOTAL,INPAT,P_HTHAB,T,K80,DE,2017,278.8
A,TOTAL,INPAT,P_HTHAB,T,K80,EE,2017,241.3
A,TOTAL,INPAT,P_HTHAB,T,K80,ES,2017,224.6
A,TOTAL,INPAT,P_HTHAB,T,K80,FI,2017,165.7
A,TOTAL,INPAT,P_HTHAB,T,K80,FR,2017,160.4
A,TOTAL,INPAT,P_HTHAB,T,K80,HR,2017,211.8
A,TOTAL,INPAT,P_HTHAB,T,K80,HU,2017,257.4
